time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/loss,train/n_updates,train/entropy_loss,train/value_loss,train/std,train/clip_fraction,train/learning_rate,train/explained_variance
235,2676736,227.18955267259918,92.41,3569,411,0.009296443779021502,0.017689468,0.2,35.840877532958984,2373,32.096920013427734,64.0954475402832,0.07999999076128006,0.21484375,0.0001,0.9736491441726685
236,2678784,224.43775754820962,91.12,3569,412,0.013921359553933144,0.017720157,0.2,19.65575408935547,2374,32.096920013427734,38.4161745707194,0.07999999076128006,0.23046875,0.0001,0.9862362146377563
237,2680832,221.5305802465711,89.89,3568,413,0.010506367000440756,0.017174061,0.2,32.9804573059082,2375,32.096920013427734,63.603921254475914,0.07999999076128006,0.22786458333333334,0.0001,0.9651719927787781
237,2682880,215.97363419112614,87.67,3568,414,0.012959657857815424,0.021966813,0.2,31.526405334472656,2376,32.096920013427734,51.70810763041178,0.07999999076128006,0.2630208333333333,0.0001,0.9816396236419678
238,2684928,219.46475935932813,89.01,3567,415,0.0131602818146348,0.020875715,0.2,46.97976303100586,2377,32.096920013427734,68.66122690836589,0.07999999076128006,0.23567708333333334,0.0001,0.969322681427002
238,2686976,225.55745241713157,91.44,3567,416,0.010040799776713053,0.015243041,0.2,28.76949119567871,2378,32.096920013427734,65.07090504964192,0.07999999076128006,0.1875,0.0001,0.9737755060195923
239,2689024,228.2413227890142,92.77,3566,417,0.02134632132947445,0.021227162,0.2,27.325895309448242,2379,32.096920013427734,51.157304763793945,0.07999999076128006,0.2451171875,0.0001,0.9793999195098877
240,2691072,230.8649476306938,93.62,3564,418,0.017314666387392208,0.01666359,0.2,22.603910446166992,2380,32.096920013427734,54.35201072692871,0.07999999076128006,0.251953125,0.0001,0.9804490804672241
240,2693120,237.047193661836,96.22,3563,419,0.011309269194801649,0.015201966,0.2,79.38392639160156,2381,32.096920013427734,125.1564432779948,0.07999999076128006,0.19921875,0.0001,0.955073356628418
241,2695168,235.96267755697644,95.67,3563,420,0.020464348917206127,0.03553876,0.2,18.813081741333008,2382,32.096920013427734,43.46833928426107,0.07999999076128006,0.3294270833333333,0.0001,0.9831145405769348
241,2697216,235.92932652435215,95.64,3563,421,0.014370699102679888,0.017205732,0.2,24.891551971435547,2383,32.096920013427734,47.80141067504883,0.07999999076128006,0.23046875,0.0001,0.9829590320587158
242,2699264,237.9402170665373,96.43,3562,422,0.013327274781962236,0.016570074,0.2,32.527137756347656,2384,32.096920013427734,63.262088775634766,0.07999999076128006,0.22265625,0.0001,0.9778557419776917
243,2701312,236.7923676006795,95.81,3562,423,0.018705531489104033,0.02085673,0.2,14.070954322814941,2385,32.096920013427734,31.33235788345337,0.07999999076128006,0.25,0.0001,0.9878944754600525
243,2703360,234.57920059103392,94.92,3561,424,0.005370792746543884,0.017805476,0.2,17.192771911621094,2386,32.096920013427734,31.700193786621092,0.07999999076128006,0.25390625,0.0001,0.9889264106750488
244,2705408,238.71663846153774,96.5,3561,425,-0.000877763299892346,0.012617654,0.2,27.829666137695312,2387,32.096920013427734,67.97048950195312,0.07999999076128006,0.15494791666666666,0.0001,0.9698277115821838
244,2707456,235.41519932766576,95.24,3561,426,0.016351978294551373,0.016550153,0.2,17.309730529785156,2388,32.096920013427734,32.98420715332031,0.07999999076128006,0.21875,0.0001,0.9881685376167297
245,2709504,231.02614567637832,93.43,3560,427,0.02167639695107937,0.029059887,0.2,16.523805618286133,2389,32.096920013427734,33.62567011515299,0.07999999076128006,0.3177083333333333,0.0001,0.9879805445671082
246,2711552,231.66270013226415,93.58,3560,428,0.010994387790560722,0.013178333,0.2,32.907352447509766,2390,32.096920013427734,98.5045674641927,0.07999999076128006,0.19140625,0.0001,0.9514095783233643
246,2713600,231.01329765221865,93.31,3560,429,0.03571559737126032,0.045620803,0.2,26.803232192993164,2391,32.096920013427734,57.93900934855143,0.07999999076128006,0.3255208333333333,0.0001,0.9730334877967834
247,2715648,230.15471770377823,92.82,3559,430,0.010526392298440138,0.020208636,0.2,22.91338348388672,2392,32.096920013427734,37.409645080566406,0.07999999076128006,0.2630208333333333,0.0001,0.9843599796295166
248,2717696,230.5992659434545,93.03,3559,431,0.008499412176509699,0.02064597,0.2,24.140640258789062,2393,32.096920013427734,41.77075703938802,0.07999999076128006,0.23567708333333334,0.0001,0.9843231439590454
248,2719744,231.38598812917115,93.35,3558,432,0.018300874158740044,0.026854185,0.2,17.426742553710938,2394,32.096920013427734,33.706433614095054,0.07999999076128006,0.2799479166666667,0.0001,0.9873170852661133
249,2721792,232.41736129623783,93.84,3558,433,0.02197620024283727,0.019324245,0.2,19.878694534301758,2395,32.096920013427734,34.82667922973633,0.07999999076128006,0.2630208333333333,0.0001,0.9873080849647522
249,2723840,230.93468989287337,93.3,3558,434,0.008835133786002794,0.027767008,0.2,14.732206344604492,2396,32.096920013427734,36.56378300984701,0.07999999076128006,0.2890625,0.0001,0.9869701266288757
250,2725888,230.4184978959316,93.19,3557,435,0.031050697589914005,0.023354696,0.2,24.29250144958496,2397,32.096920013427734,45.22475941975912,0.07999999076128006,0.26171875,0.0001,0.9801755547523499
251,2727936,229.76231228324602,93.0,3556,436,0.014876731360952059,0.019302545,0.2,16.230592727661133,2398,32.096920013427734,31.081044514973957,0.07999999076128006,0.23567708333333334,0.0001,0.9884113073348999
251,2729984,226.39713013106135,91.76,3556,437,0.012589944526553154,0.027152734,0.2,34.17620849609375,2399,32.096920013427734,50.97565205891927,0.07999999076128006,0.265625,0.0001,0.9791213870048523
252,2732032,225.71400750192646,91.43,3554,438,0.011973313987255096,0.020387493,0.2,52.90132522583008,2400,32.096920013427734,77.66848468780518,0.07999999076128006,0.2490234375,0.0001,0.9687606692314148
253,2734080,226.1634731815823,91.48,3553,439,0.016146683716215193,0.026565585,0.2,31.269336700439453,2401,32.096920013427734,65.62516975402832,0.07999999076128006,0.259765625,0.0001,0.976109504699707
253,2736128,228.4307791420286,92.17,3552,440,0.01043356458346049,0.02335052,0.2,19.758798599243164,2402,32.096920013427734,38.17688878377279,0.07999999076128006,0.265625,0.0001,0.9869149923324585
254,2738176,228.146747488315,92.13,3551,441,0.02224749481926362,0.016814867,0.2,13.7721586227417,2403,32.096920013427734,28.77082888285319,0.07999999076128006,0.22395833333333334,0.0001,0.9900819659233093
254,2740224,236.60881329479022,95.42,3551,442,0.01836201688274741,0.017307231,0.2,41.20547866821289,2404,32.096920013427734,70.0187873840332,0.07999999076128006,0.2060546875,0.0001,0.9729195833206177
255,2742272,236.16419305910765,95.2,3551,443,0.011485564522445202,0.014433634,0.2,18.7305965423584,2405,32.096920013427734,42.84846591949463,0.07999999076128006,0.185546875,0.0001,0.9851884245872498
256,2744320,238.96060522422783,96.27,3551,444,0.014007018180564046,0.01418717,0.2,93.87338256835938,2406,32.096920013427734,118.24159812927246,0.07999999076128006,0.19921875,0.0001,0.9596605896949768
256,2746368,239.77382905760433,96.72,3550,445,0.010284966478745142,0.01721587,0.2,25.655330657958984,2407,32.096920013427734,66.84065755208333,0.07999999076128006,0.234375,0.0001,0.9774163365364075
257,2748416,243.57520322855893,98.2,3550,446,0.0016861730255186558,0.015570074,0.2,34.107383728027344,2408,32.096920013427734,71.2135721842448,0.07999999076128006,0.20963541666666666,0.0001,0.9774771928787231
257,2750464,241.21211675195823,97.29,3550,447,0.010086400667205453,0.018595137,0.2,64.02816009521484,2409,32.096920013427734,104.2015609741211,0.07999999076128006,0.2314453125,0.0001,0.9600070714950562
258,2752512,243.70875858578248,98.41,3549,448,0.005948337540030479,0.015086791,0.2,59.622642517089844,2410,32.096920013427734,134.57437896728516,0.07999999076128006,0.21171875,0.0001,0.9476248025894165
259,2754560,246.15693933927014,99.39,3549,449,0.01176419435068965,0.01719499,0.2,33.90851974487305,2411,32.096920013427734,86.6726671854655,0.07999999076128006,0.21940104166666666,0.0001,0.9710003137588501
259,2756608,247.85289562144763,99.99,3549,450,0.014227267687341996,0.016357431,0.2,30.191761016845703,2412,32.096920013427734,61.05177743094308,0.07999999076128006,0.23102678571428573,0.0001,0.9765512347221375
260,2758656,248.8254515922823,100.37,3549,451,0.011151054607970374,0.021627802,0.2,40.64628219604492,2413,32.096920013427734,93.52804020472935,0.07999999076128006,0.28683035714285715,0.0001,0.9637992978096008
260,2760704,251.33456962777365,101.36,3549,452,0.012414369421700636,0.013719633,0.2,21.215045928955078,2414,32.096920013427734,59.91773223876953,0.07999999076128006,0.18489583333333334,0.0001,0.9793936610221863
261,2762752,248.6250293059302,100.29,3549,453,0.014236364513635635,0.019810168,0.2,47.955387115478516,2415,32.096920013427734,101.14695358276367,0.07999999076128006,0.2470703125,0.0001,0.9637293815612793
261,2764800,246.81356529320175,99.55,3548,454,0.003356852801516652,0.01637215,0.2,53.41706848144531,2416,32.096920013427734,128.46409797668457,0.07999999076128006,0.2001953125,0.0001,0.9564796686172485
262,2766848,248.95294994238571,100.22,3548,455,0.003599492833018303,0.021775618,0.2,78.6069107055664,2417,32.096920013427734,144.56287384033203,0.07999999076128006,0.2509765625,0.0001,0.9468978643417358
263,2768896,245.87639367403008,98.97,3548,456,0.00411183456890285,0.017640952,0.2,49.32722854614258,2418,32.096920013427734,91.02069091796875,0.07999999076128006,0.2294921875,0.0001,0.9679403305053711
263,2770944,247.67710602729937,99.7,3547,457,0.00870747429629167,0.014118581,0.2,27.619915008544922,2419,32.096920013427734,76.24826685587566,0.07999999076128006,0.19661458333333334,0.0001,0.9742774367332458
264,2772992,245.58556842118742,98.88,3546,458,-0.00197552889585495,0.020471578,0.2,33.948486328125,2420,32.096920013427734,58.80919901529948,0.07999999076128006,0.22916666666666666,0.0001,0.9785023331642151
265,2775040,246.15945323380697,99.08,3546,459,0.013798704991738001,0.014549653,0.2,45.762393951416016,2421,32.096920013427734,110.11618550618489,0.07999999076128006,0.2109375,0.0001,0.9590656161308289
265,2777088,245.5971367470915,99.05,3545,460,0.012083419132977724,0.016949382,0.2,37.65403747558594,2422,32.096920013427734,103.4310131072998,0.07999999076128006,0.2216796875,0.0001,0.963413417339325
266,2779136,244.70374590486196,98.65,3545,461,0.002391879136363665,0.011965543,0.2,32.62504959106445,2423,32.096920013427734,62.719861348470054,0.07999999076128006,0.15494791666666666,0.0001,0.9767075777053833
266,2781184,244.15805381362577,98.33,3545,462,0.013630723270277182,0.015266552,0.2,33.69070816040039,2424,32.096920013427734,68.20033518473308,0.07999999076128006,0.22395833333333334,0.0001,0.9695226550102234
267,2783232,245.41331631444052,98.93,3545,463,0.014227633674939474,0.023622738,0.2,21.956571578979492,2425,32.096920013427734,47.85208002726237,0.07999999076128006,0.26171875,0.0001,0.9846194386482239
268,2785280,250.04461764954812,100.64,3545,464,0.022756624035537243,0.021698784,0.2,38.949893951416016,2426,32.096920013427734,82.53150939941406,0.07999999076128006,0.2568359375,0.0001,0.9634271264076233
268,2787328,248.8036359577202,100.04,3544,465,0.007334055472165346,0.017856896,0.2,21.490318298339844,2427,32.096920013427734,46.01165771484375,0.07999999076128006,0.22109375,0.0001,0.9837356805801392
269,2789376,248.46063475931464,99.91,3544,466,0.0224079096224159,0.0187703,0.2,31.13395118713379,2428,32.096920013427734,94.06638526916504,0.07999999076128006,0.2392578125,0.0001,0.9688911437988281
269,2791424,251.50189137624216,101.02,3544,467,0.01908021210692823,0.017613387,0.2,25.454776763916016,2429,32.096920013427734,51.24647235870361,0.07999999076128006,0.189453125,0.0001,0.9789834022521973
270,2793472,251.52623188841454,100.97,3543,468,0.011652948334813118,0.016633263,0.2,21.9804744720459,2430,32.096920013427734,44.061516761779785,0.07999999076128006,0.2060546875,0.0001,0.9877409338951111
271,2795520,252.5256427979476,101.31,3543,469,0.008111464604735375,0.018752676,0.2,37.64095687866211,2431,32.096920013427734,64.86190795898438,0.07999999076128006,0.23671875,0.0001,0.9734070897102356
271,2797568,252.5318557292928,101.34,3543,470,0.013461444216469923,0.02359871,0.2,22.25580596923828,2432,32.096920013427734,49.85852177937826,0.07999999076128006,0.2903645833333333,0.0001,0.9821059703826904
272,2799616,253.6862331244473,101.69,3543,471,0.011912470683455467,0.017284058,0.2,25.434234619140625,2433,32.096920013427734,44.503561655680336,0.07999999076128006,0.23046875,0.0001,0.9875616431236267
272,2801664,251.35522396976705,100.59,3543,472,0.018086114898324013,0.020074125,0.2,27.716564178466797,2434,32.096920013427734,56.60666370391846,0.07999999076128006,0.23828125,0.0001,0.980394184589386
273,2803712,249.55467966151795,99.99,3542,473,0.01822503935545683,0.019007202,0.2,27.75282096862793,2435,32.096920013427734,55.227517700195314,0.07999999076128006,0.26328125,0.0001,0.9826723337173462
274,2805760,247.06819076219662,99.1,3542,474,0.014144152635708451,0.01617527,0.2,25.988142013549805,2436,32.096920013427734,47.5775089263916,0.07999999076128006,0.19921875,0.0001,0.983817458152771
274,2807808,250.62796508765916,100.3,3542,475,0.02168249540651838,0.028280064,0.2,28.977453231811523,2437,32.096920013427734,57.69819895426432,0.07999999076128006,0.2916666666666667,0.0001,0.9809869527816772
275,2809856,247.300318030152,99.2,3542,476,0.006312569021247327,0.017715229,0.2,19.416471481323242,2438,32.096920013427734,45.820587158203125,0.07999999076128006,0.2255859375,0.0001,0.9853823781013489
275,2811904,248.22027714398234,99.65,3542,477,0.011670167092233896,0.018882494,0.2,30.21796989440918,2439,32.096920013427734,70.57957553863525,0.07999999076128006,0.2490234375,0.0001,0.9727405905723572
276,2813952,250.95575052584502,100.65,3542,478,0.008453462645411492,0.014595377,0.2,26.601606369018555,2440,32.096920013427734,55.026641845703125,0.07999999076128006,0.18828125,0.0001,0.9827412962913513
276,2816000,250.9046798665295,100.61,3542,479,0.003025448614997523,0.013393086,0.2,27.59770393371582,2441,32.096920013427734,63.67039271763393,0.07999999076128006,0.18024553571428573,0.0001,0.9803934097290039
277,2818048,250.207508294803,100.5,3541,480,0.011186961872646442,0.02165613,0.2,39.01039123535156,2443,32.096920013427734,79.48537797194261,0.07999999076128006,0.23587740384615385,0.0001,0.9666949510574341
278,2820096,251.99176011416617,101.19,3541,481,0.010580251459032297,0.01747721,0.2,30.634004592895508,2444,32.096920013427734,61.67596626281738,0.07999999076128006,0.2197265625,0.0001,0.979438066482544
278,2822144,247.1250070276087,99.51,3541,482,0.008896815280119577,0.017830571,0.2,25.550079345703125,2445,32.096920013427734,45.95709482828776,0.07999999076128006,0.24674479166666666,0.0001,0.9845723509788513
279,2824192,249.4289752797088,100.44,3541,483,0.007938851912816366,0.014934768,0.2,25.191675186157227,2446,32.096920013427734,50.32300567626953,0.07999999076128006,0.18489583333333334,0.0001,0.9805846810340881
279,2826240,252.6566899696384,101.55,3541,484,0.012523628771305084,0.018672494,0.2,34.87636184692383,2447,32.096920013427734,59.902975718180336,0.07999999076128006,0.20963541666666666,0.0001,0.9805397987365723
280,2828288,248.684582406766,100.19,3541,485,0.0037002041935920715,0.013317474,0.2,23.9829158782959,2448,32.096920013427734,45.901625315348305,0.07999999076128006,0.16927083333333334,0.0001,0.983975350856781
281,2830336,249.97320719651054,100.49,3541,486,0.015197645562390486,0.017852372,0.2,20.835023880004883,2449,32.096920013427734,51.78894297281901,0.07999999076128006,0.23177083333333334,0.0001,0.9799609780311584
281,2832384,252.03510532929124,101.27,3541,487,0.016819140563408535,0.021220053,0.2,27.369667053222656,2450,32.096920013427734,56.96891530354818,0.07999999076128006,0.24609375,0.0001,0.9805046916007996
282,2834432,250.65999544096175,100.72,3541,488,0.015347969407836596,0.017251356,0.2,31.909212112426758,2451,32.096920013427734,64.3654556274414,0.07999999076128006,0.20703125,0.0001,0.9750925898551941
282,2836480,249.27524622122235,100.39,3540,489,0.01737843096877138,0.02042283,0.2,26.734176635742188,2452,32.096920013427734,51.65976333618164,0.07999999076128006,0.22916666666666666,0.0001,0.9827389717102051
283,2838528,250.87208726588722,101.07,3540,490,0.01334289787337184,0.016877973,0.2,25.551876068115234,2453,32.096920013427734,53.85190010070801,0.07999999076128006,0.2255859375,0.0001,0.9802000522613525
284,2840576,245.77261571907133,99.36,3540,491,0.017277872713748366,0.016311582,0.2,17.62325668334961,2454,32.096920013427734,39.66067361831665,0.07999999076128006,0.22607421875,0.0001,0.9851499795913696
284,2842624,244.16603035175484,98.85,3540,492,0.009544756496325135,0.028177362,0.2,25.261686325073242,2456,32.096920013427734,42.622074127197266,0.07999999076128006,0.2815755208333333,0.0001,0.9858540892601013
285,2844672,245.08997027351404,99.19,3540,493,0.01188580860168888,0.026466087,0.2,26.8446044921875,2458,32.096920013427734,60.56952520517203,0.07999999076128006,0.2917668269230769,0.0001,0.9768531918525696
285,2846720,246.55590299184342,99.74,3540,494,0.00983472540974617,0.014303112,0.2,34.40544509887695,2459,32.096920013427734,61.38657569885254,0.07999999076128006,0.2080078125,0.0001,0.9797037839889526
286,2848768,249.42841285953,100.69,3540,495,0.002050152669350306,0.014816445,0.2,28.147220611572266,2460,32.096920013427734,55.30999628702799,0.07999999076128006,0.22395833333333334,0.0001,0.9820152521133423
286,2850816,253.89673522046436,102.16,3539,496,-0.0029481599728266397,0.014795932,0.2,49.015132904052734,2461,32.096920013427734,106.44541931152344,0.07999999076128006,0.1796875,0.0001,0.9548457860946655
287,2852864,248.43669801510313,99.93,3539,497,0.013331097085028887,0.021713829,0.2,30.88373374938965,2462,32.096920013427734,63.99113845825195,0.07999999076128006,0.248046875,0.0001,0.9741918444633484
288,2854912,250.9030153589659,100.89,3539,498,0.006703522056341171,0.015310161,0.2,73.83612060546875,2463,32.096920013427734,137.86092224121094,0.07999999076128006,0.22265625,0.0001,0.9549384117126465
288,2856960,246.58952571149365,99.32,3539,499,0.01566573535092175,0.022085298,0.2,29.15777015686035,2464,32.096920013427734,59.65401077270508,0.07999999076128006,0.2568359375,0.0001,0.9780303239822388
289,2859008,245.00330877193213,98.71,3539,500,0.014541768468916416,0.021367237,0.2,25.719385147094727,2465,32.096920013427734,49.48728656768799,0.07999999076128006,0.2744140625,0.0001,0.9833844900131226
289,2861056,247.06519556803104,99.64,3539,501,0.01829288403193156,0.015662273,0.2,39.82844924926758,2466,32.096920013427734,84.48066711425781,0.07999999076128006,0.2109375,0.0001,0.969469428062439
290,2863104,249.82405374679988,100.88,3539,502,0.003125777584500611,0.017042845,0.2,35.53178405761719,2467,32.096920013427734,60.80268478393555,0.07999999076128006,0.212890625,0.0001,0.9786613583564758
291,2865152,250.48424122172452,101.18,3539,503,0.0123166274279356,0.030166715,0.2,39.67283248901367,2469,32.096920013427734,73.13902240329318,0.07999999076128006,0.2673611111111111,0.0001,0.9755898118019104
291,2867200,251.2100557206529,101.5,3539,504,0.0036227437667548656,0.01340773,0.2,26.838727951049805,2470,32.096920013427734,62.03662872314453,0.07999999076128006,0.181640625,0.0001,0.9763801097869873
292,2869248,250.75825719561198,101.53,3539,505,0.01284296065568924,0.015837833,0.2,29.47484016418457,2471,32.096920013427734,61.73895454406738,0.07999999076128006,0.1865234375,0.0001,0.9762932062149048
292,2871296,246.3298540834499,99.94,3538,506,0.019613112322986126,0.03334573,0.2,20.04530906677246,2472,32.096920013427734,41.839176177978516,0.07999999076128006,0.2958984375,0.0001,0.9874598383903503
293,2873344,247.3203704756628,100.27,3538,507,0.022146491644283135,0.028956324,0.2,33.463871002197266,2473,32.096920013427734,77.66550191243489,0.07999999076128006,0.3033854166666667,0.0001,0.9700009226799011
293,2875392,241.5484328903598,98.05,3538,508,0.008728927001357079,0.013094545,0.2,26.595937728881836,2474,32.096920013427734,55.212669372558594,0.07999999076128006,0.17057291666666666,0.0001,0.9834004640579224
294,2877440,239.53804283726402,97.21,3538,509,0.011664514429867268,0.017177045,0.2,24.88450813293457,2475,32.096920013427734,52.57573318481445,0.07999999076128006,0.216796875,0.0001,0.9834110140800476
295,2879488,240.74131529605918,97.46,3538,510,0.0025702372658997774,0.013304828,0.2,32.80758285522461,2476,32.096920013427734,63.296963691711426,0.07999999076128006,0.1748046875,0.0001,0.977776288986206
295,2881536,242.86424340318936,98.11,3538,511,0.020320337498560548,0.019725442,0.2,29.037939071655273,2477,32.096920013427734,59.481627464294434,0.07999999076128006,0.26904296875,0.0001,0.9760255813598633
296,2883584,241.85911586892257,97.6,3538,512,0.006370730139315129,0.01550208,0.2,28.593477249145508,2478,32.096920013427734,57.448787689208984,0.07999999076128006,0.2015625,0.0001,0.9826992750167847
